2022/10/12,https://www.digital.go.jp/councils/9ea178c9-8451-474c-9883-01d6b053b9a5/,第2回Web3.0研究会を開催しました
2022/10/12,https://www.digital.go.jp/councils/dea0e0ed-a5a9-4aa3-9be0-a2b50c647380/,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会（第1回）（令和4年10月12日開催）
2022/10/13,https://www.digital.go.jp/councils/40dc0aa8-e266-4adf-84e8-f58e4faadbf5/,マイナンバーカードの普及と健康保険証利用に関する関係府省庁会議（第8回）（令和4年9月29日開催）
2022/10/14,https://www.digital.go.jp/news/419161fb-d8cc-4264-81fa-ad12786944dd/,オープンデータの推奨データセットの見直し案についてご意見を募集します
2022/10/20,https://www.digital.go.jp/councils/4c32d49b-eaa1-47c0-ad49-87a971b4492a/,デジタル臨時行政調査会作業部会（第15回）を開催しました
2022/10/21,https://www.digital.go.jp/councils/2fbde396-54c5-4321-a938-a6f35d98d4c5/,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会 データ連携ワーキングチーム（第1回）を開催しました
2022/10/21,https://www.digital.go.jp/councils/b2cdde1e-f172-4277-9204-20bd006660f1/,第3回 Web3.0研究会を開催しました
2022/10/25,https://www.digital.go.jp/news/b959ebc8-9646-41d9-b40f-c38d538937bc/,国連の電子政府ランキング「eParticipation Index」部門において、日本が1位を獲得しました
2022/10/25,https://www.digital.go.jp/councils/495a2882-d9e4-4f25-b75f-acc6a5f38312/,第4回Web3.0研究会を開催しました
2022/10/26,https://www.digital.go.jp/policies/mynumber/,マイナンバー制度・マイナンバーカードのご質問・ご不安にお答えします
2022/10/27,https://www.digital.go.jp/councils/9abb8161-865e-4a57-96ca-1877c44e092d/,デジタル臨時行政調査会（第5回）を開催しました
2022/10/28,https://www.digital.go.jp/policies/disaster_prevention/,「官民連携型防災DX推進協議会（仮称）の会員」と「防災分野のデジタル技術を活用したサービス」について公募を開始しました
2022/10/31,https://www.digital.go.jp/policies/digital-extraordinary-administrative-research-committee/online-training-public-offers-result/,講習・試験のデジタル化を実現する製品に関する公募結果を公表しました
2022/11/01,https://www.digital.go.jp/news/db40ee4f-4c34-4b70-96f4-4bf990a3c0c4/,英国とデジタル分野における協力覚書（MoC）の署名式を行いました
2022/11/02,https://www.digital.go.jp/councils/43542a45-1ee6-4309-95f0-0893eb52d501/,Web3.0研究会（第5回）を開催しました
2022/11/07,https://www.digital.go.jp/councils/34ac8440-af70-4e30-825a-c00b5457af87/,デジタル庁情報システム調達改革検討会（第5回）を開催しました
2022/11/07,https://www.digital.go.jp/councils/97ffd85f-145c-4c96-a8bf-a21f6eaa0519/,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会 申請管理ワーキングチーム（第1回）を開催しました
2022/11/08,https://www.digital.go.jp/councils/e109bafd-f701-4a9d-b311-2236dc724f10/,標準仕様の指定都市における課題等検討会（第1回）を開催しました
2022/11/09,https://www.digital.go.jp/councils/b51af10d-39ff-44bf-9e1c-6a332e6bf4ea/,デジタル臨時行政調査会作業部会 法制事務のデジタル化検討チーム（第7回）を開催しました
2022/11/09,https://www.digital.go.jp/councils/435e17d3-a543-433b-9cf8-e3291629a555/,Web3.0研究会（第6回）を開催しました
2022/11/15,https://www.digital.go.jp/councils/a1220fe1-7745-46e0-b058-390d9233187e/,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会 宛名管理ワーキングチーム（第1回）兼データ連携ワーキングチーム（第2回）を開催しました
2022/11/16,https://www.digital.go.jp/councils/2f963715-9def-42b1-8d2e-3c20d4f7efe4/,デジタル臨時行政調査会作業部会 テクノロジーベースの規制改革推進委員会（第2回）を開催しました
2022/11/18,https://www.digital.go.jp/councils/310a3efc-1d83-4d41-b8ac-9ec030314eed/,Web3.0研究会（第7回）を開催しました
2022/11/25,https://www.digital.go.jp/councils/f39e29a1-f172-483b-a584-8613569ed708/,Web3.0研究会（第8回） を開催しました
2022/11/29,https://www.digital.go.jp/councils/3c34892b-6704-4c74-b1c7-d461c4bccfff/,マイナンバー制度及び国と地方のデジタル基盤抜本改善ワーキンググループ（第7回）を開催しました
2022/11/30,https://www.digital.go.jp/councils/e850b29d-c125-4505-aaa1-846e82ec456e/,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会各ワーキングチームを開催しました
2022/11/30,https://www.digital.go.jp/councils/6899b010-3941-43a4-a7fb-fc2e6a68aca0/,Web3.0研究会（第9回）を開催しました
2022/11/30,https://www.digital.go.jp/councils/0196dc94-0101-4063-8d6e-a8af88589d2c/,デジタル臨時行政調査会作業部会（第16回）を開催しました
2022/12/01,https://www.digital.go.jp/councils/fe7de4f9-b5b4-4c85-8007-975f2c461789/,デジタル臨時行政調査会作業部会 テクノロジーベースの規制改革推進委員会（第3回）を開催しました
2022/12/05,https://www.digital.go.jp/news/71aad258-ebb5-4941-9052-2b2bf081d3b5/,ベルギー王国とICT及びデジタル改革分野における協力覚書の署名式を行いました
2022/12/06,https://www.digital.go.jp/councils/f2f0875a-682f-4ef7-ab54-8c84709f4288/,マイナンバーカードと健康保険証の一体化に関する検討会（第1回）を開催しました
2022/12/07,https://www.digital.go.jp/councils/7045949e-20ce-4710-8772-2b1871fc9cf6/,Web3.0研究会（第10回）を開催しました
2022/12/07,https://www.digital.go.jp/councils/#digital-extraordinary-administrative-research-committee-working-group,デジタル臨時行政調査会作業部会 議事録を掲載しました
2022/12/07,https://www.digital.go.jp/councils/130f53f2-f8d3-4a77-8eb2-0cf1a26e3368/,デジタル臨時行政調査会作業部会（第17回）を開催しました
2022/12/07,https://www.digital.go.jp/news/1099b6ea-c854-4216-89a0-516db6592f3d/,日英デジタルパートナーシップを立ち上げました
2022/12/13,https://www.digital.go.jp/councils/4cdc2dee-3e02-4119-9f8f-da42ad24454f/,マイナンバーカードと健康保険証の一体化に関する検討会 専門家ワーキンググループ（第1回）を開催しました
2022/12/13,https://www.digital.go.jp/councils/583c50be-ddf8-455f-b200-d9bf9298259b/,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会 宛名管理ワーキングチーム（第2回）を開催しました
2022/12/14,https://www.digital.go.jp/councils/baf62741-ddf5-4c34-997c-9744a19cf8df/,Web3.0研究会（第11回）を開催しました
2022/12/15,https://www.digital.go.jp/councils/web3/495a2882-d9e4-4f25-b75f-acc6a5f38312/,Web3.0研究会（第4回）の議事要旨を掲載しました
2022/12/15,https://www.digital.go.jp/councils/multi-stakeholder-model-for-digital-transformation/19256b0d-e0fb-4bd0-921a-9287189d7451/,デジタル改革に向けたマルチステークホルダーモデルの運用（処分通知等のデジタル化） 資料を掲載しました
2022/12/16,https://www.digital.go.jp/procurement/bid-surveillance-commission/b999eee6-0a7b-486b-931f-1a3d379c2da4/,デジタル庁入札等監視委員会（第1回）議事概要を掲載しました
2022/12/19,https://www.digital.go.jp/councils/web3/435e17d3-a543-433b-9cf8-e3291629a555/,Web3.0研究会（第6回）の議事要旨を掲載しました
2022/12/19,https://www.digital.go.jp/councils/digital-garden-city-nation-wellbeing/,デジタル田園都市国家構想実現に向けた地域幸福度（Well-Being）指標の活用促進に関する検討会（第1回）を開催しました
2022/12/20,https://www.digital.go.jp/councils/children-data-linkage-team/6d086e58-ce68-4d89-b514-067765a80d73/,こどもに関する情報・データ連携 副大臣プロジェクトチーム（第5回）を開催しました
2022/12/21,https://www.digital.go.jp/councils/administrative-research/c43e8643-e807-41f3-b929-94fb7054377e/,デジタル臨時行政調査会（第6回）を開催しました
2022/12/21,https://www.digital.go.jp/councils/data-strategy-wg/541c6d41-59b2-4017-8b06-833f7483fdc8/,データ戦略推進ワーキンググループ（第5回）を開催しました
2022/12/23,https://www.digital.go.jp/policies/digital-extraordinary-administrative-research-committee/,アナログ規制の見直しへの活用の可能性があるデジタル技術に係る情報提供依頼を掲載しました
2022/12/23,https://www.digital.go.jp/councils/web3/c5365b9c-0cf7-40b7-a5ff-b9f09e2d9292/,Web3.0研究会（第12回）を開催しました
